transaction_id,user_id,amount,category,transaction_date
txn_101683,user_39,155.15,groceries,2025-06-02
txn_101684,user_13,480.92,electronics,2025-04-03
txn_101685,user_64,253.16,fuel,2025-05-20
txn_101686,user_57,372.96,clothing,2025-04-17
txn_101687,user_76,151.33,entertainment,2025-06-28
txn_101688,user_11,238.26,travel,2025-04-29
txn_101689,user_88,421.44,fuel,2025-07-01
txn_101690,user_90,204.37,entertainment,2025-06-13
txn_101691,user_32,495.99,clothing,2025-06-28
txn_101692,user_92,163.35,electronics,2025-06-26
txn_101693,user_27,483.38,electronics,2025-04-17
txn_101694,user_45,439.37,groceries,2025-04-06
txn_101695,user_77,159.51,entertainment,2025-05-22
txn_101696,user_52,162.21,entertainment,2025-06-19
txn_101697,user_3,78.95,entertainment,2025-04-27
txn_101698,user_28,318.0,electronics,2025-04-26
txn_101699,user_27,235.69,fuel,2025-04-07
txn_101700,user_36,286.03,electronics,2025-04-22
txn_101701,user_60,118.63,fuel,2025-05-22
txn_101702,user_16,115.31,groceries,2025-07-01
txn_101703,user_58,410.77,clothing,2025-04-26
txn_101704,user_22,96.52,fuel,2025-05-04
txn_101705,user_90,104.95,clothing,2025-06-20
txn_101706,user_47,123.07,utilities,2025-04-14
txn_101707,user_55,280.0,clothing,2025-06-11
txn_101708,user_32,218.83,dining,2025-04-10
txn_101709,user_5,309.96,fuel,2025-04-14
txn_101710,user_93,163.2,entertainment,2025-07-02
txn_101711,user_24,294.6,utilities,2025-05-10
txn_101712,user_36,257.41,entertainment,2025-04-05
txn_101713,user_80,200.67,dining,2025-06-11
txn_101714,user_83,90.84,fuel,2025-06-30
txn_101715,user_28,270.86,clothing,2025-04-15
txn_101716,user_60,447.75,clothing,2025-06-09
txn_101717,user_33,128.63,groceries,2025-04-13
txn_101718,user_67,100.16,dining,2025-04-23
txn_101719,user_64,451.71,electronics,2025-05-26
txn_101720,user_86,403.56,groceries,2025-05-23
txn_101721,user_18,318.48,fuel,2025-04-12
txn_101722,user_83,144.66,travel,2025-06-08
txn_101723,user_16,492.38,dining,2025-05-01
txn_101724,user_81,175.9,electronics,2025-04-13
txn_101725,user_46,291.42,fuel,2025-04-23
txn_101726,user_38,179.38,dining,2025-06-08
txn_101727,user_38,125.04,entertainment,2025-07-02
txn_101728,user_20,86.77,electronics,2025-05-26
txn_101729,user_47,344.12,entertainment,2025-06-27
txn_101730,user_12,185.04,fuel,2025-05-03
txn_101731,user_70,179.68,dining,2025-05-24
txn_101732,user_33,230.66,travel,2025-04-11
txn_101733,user_18,329.59,electronics,2025-06-19
txn_101734,user_32,152.48,travel,2025-04-29
txn_101735,user_44,267.23,clothing,2025-05-23
txn_101736,user_83,35.52,clothing,2025-05-27
txn_101737,user_34,260.58,travel,2025-05-15
txn_101738,user_2,97.33,clothing,2025-06-18
txn_101739,user_36,283.59,groceries,2025-06-29
txn_101740,user_22,61.76,utilities,2025-04-09
txn_101741,user_66,450.79,electronics,2025-05-27
txn_101742,user_5,357.89,electronics,2025-06-01
txn_101743,user_14,431.0,utilities,2025-04-26
txn_101744,user_27,372.46,dining,2025-05-06
txn_101745,user_70,78.83,fuel,2025-06-27
txn_101746,user_9,334.6,clothing,2025-05-28
txn_101747,user_49,67.09,electronics,2025-05-18
txn_101748,user_33,24.57,fuel,2025-05-26
txn_101749,user_68,225.58,dining,2025-06-20
txn_101750,user_63,15.09,clothing,2025-04-12
txn_101751,user_86,71.63,groceries,2025-04-12
txn_101752,user_59,361.2,groceries,2025-06-10
txn_101753,user_32,418.66,clothing,2025-04-10
txn_101754,user_82,16.54,groceries,2025-06-20
txn_101755,user_10,176.16,clothing,2025-05-03
txn_101756,user_74,348.82,fuel,2025-06-30
txn_101757,user_43,153.34,groceries,2025-05-17
txn_101758,user_96,145.05,utilities,2025-04-21
txn_101759,user_96,424.57,entertainment,2025-05-04
txn_101760,user_45,386.2,dining,2025-05-18
txn_101761,user_99,176.47,electronics,2025-04-15
txn_101762,user_18,457.23,electronics,2025-05-09
txn_101763,user_35,151.08,utilities,2025-06-06
txn_101764,user_46,151.97,travel,2025-05-21
txn_101765,user_100,35.62,clothing,2025-05-30
txn_101766,user_16,373.55,electronics,2025-04-17
txn_101767,user_17,327.31,travel,2025-06-29
txn_101768,user_25,276.51,dining,2025-07-01
txn_101769,user_83,178.69,travel,2025-05-13
txn_101770,user_53,216.02,utilities,2025-04-20
txn_101771,user_47,181.08,clothing,2025-05-05
txn_101772,user_86,283.58,utilities,2025-04-19
txn_101773,user_10,350.76,clothing,2025-06-07
txn_101774,user_31,339.07,groceries,2025-06-18
txn_101775,user_11,60.91,groceries,2025-06-07
txn_101776,user_58,403.63,groceries,2025-05-14
txn_101777,user_60,93.85,electronics,2025-04-27
txn_101778,user_47,476.25,travel,2025-04-06
txn_101779,user_38,329.34,travel,2025-05-18
txn_101780,user_40,294.98,groceries,2025-06-02
txn_101781,user_29,64.96,fuel,2025-05-01
txn_101782,user_71,235.95,utilities,2025-06-18
txn_101783,user_62,220.97,electronics,2025-06-14
txn_101784,user_96,104.33,electronics,2025-06-29
txn_101785,user_10,56.55,travel,2025-04-23
txn_101786,user_46,110.7,clothing,2025-04-22
txn_101787,user_20,71.95,utilities,2025-05-27
txn_101788,user_76,482.01,fuel,2025-06-19
txn_101789,user_65,414.05,fuel,2025-06-05
txn_101790,user_11,391.75,clothing,2025-04-19
txn_101791,user_14,288.77,groceries,2025-04-10
txn_101792,user_47,106.45,electronics,2025-05-26
txn_101793,user_66,263.67,utilities,2025-04-08
txn_101794,user_62,252.2,electronics,2025-04-15
txn_101795,user_47,135.46,dining,2025-04-04
txn_101796,user_92,103.27,utilities,2025-04-20
txn_101797,user_82,352.77,electronics,2025-04-03
txn_101798,user_32,340.64,entertainment,2025-06-11
txn_101799,user_60,183.37,clothing,2025-04-28
txn_101800,user_77,168.5,entertainment,2025-04-26
txn_101801,user_99,242.56,clothing,2025-05-09
txn_101802,user_88,337.93,utilities,2025-05-23
txn_101803,user_75,148.0,clothing,2025-04-15
txn_101804,user_78,413.26,clothing,2025-05-24
txn_101805,user_80,477.27,dining,2025-05-19
txn_101806,user_50,405.64,dining,2025-06-18
txn_101807,user_53,449.41,travel,2025-05-28
txn_101808,user_40,119.93,electronics,2025-06-05
txn_101809,user_15,415.44,dining,2025-05-15
txn_101810,user_44,16.27,electronics,2025-04-05
txn_101811,user_14,201.53,groceries,2025-06-09
txn_101812,user_58,20.55,dining,2025-06-29
txn_101813,user_93,424.01,clothing,2025-05-20
txn_101814,user_62,199.55,clothing,2025-06-17
txn_101815,user_97,251.52,entertainment,2025-04-29
txn_101816,user_93,271.64,clothing,2025-06-30
txn_101817,user_96,255.93,travel,2025-04-21
txn_101818,user_22,385.12,fuel,2025-04-17
txn_101819,user_75,122.11,fuel,2025-04-08
txn_101820,user_5,97.5,groceries,2025-05-17
txn_101821,user_95,181.48,dining,2025-06-02
txn_101822,user_40,159.84,electronics,2025-06-04
txn_101823,user_89,182.32,dining,2025-05-19
txn_101824,user_5,440.81,travel,2025-05-17
txn_101825,user_24,49.09,entertainment,2025-06-25
txn_101826,user_92,361.11,travel,2025-06-11
txn_101827,user_56,165.94,fuel,2025-04-11
txn_101828,user_54,321.39,travel,2025-06-11
txn_101829,user_37,389.45,groceries,2025-04-22
txn_101830,user_31,191.59,travel,2025-04-27
txn_101831,user_27,186.75,electronics,2025-06-18
txn_101832,user_41,88.17,groceries,2025-04-22
txn_101833,user_22,430.37,utilities,2025-06-13
txn_101834,user_94,62.21,dining,2025-06-03
txn_101835,user_82,206.05,travel,2025-04-20
txn_101836,user_83,104.46,electronics,2025-06-16
txn_101837,user_42,469.61,clothing,2025-04-27
txn_101838,user_72,295.97,groceries,2025-05-10
txn_101839,user_67,302.54,groceries,2025-06-19
txn_101840,user_70,44.38,fuel,2025-06-16
txn_101841,user_68,469.57,fuel,2025-06-17
txn_101842,user_19,128.68,fuel,2025-05-06
txn_101843,user_86,375.4,travel,2025-06-13
txn_101844,user_31,371.74,utilities,2025-05-01
txn_101845,user_93,245.61,travel,2025-06-28
txn_101846,user_1,251.27,dining,2025-04-19
txn_101847,user_4,241.92,entertainment,2025-06-04
txn_101848,user_89,162.57,dining,2025-06-06
txn_101849,user_63,305.34,entertainment,2025-06-10
txn_101850,user_11,86.76,electronics,2025-05-07
txn_101851,user_86,78.03,utilities,2025-04-10
txn_101852,user_66,137.99,dining,2025-04-07
txn_101853,user_32,227.15,utilities,2025-04-09
txn_101854,user_53,476.54,fuel,2025-06-21
txn_101855,user_77,432.34,dining,2025-06-16
txn_101856,user_65,33.17,fuel,2025-05-30
txn_101857,user_37,62.61,travel,2025-05-04
txn_101858,user_85,162.78,groceries,2025-05-14
txn_101859,user_1,492.48,entertainment,2025-06-22
txn_101860,user_31,403.43,dining,2025-05-23
txn_101861,user_67,182.74,utilities,2025-05-14
txn_101862,user_13,319.33,clothing,2025-04-14
txn_101863,user_1,458.12,dining,2025-05-04
txn_101864,user_98,355.4,groceries,2025-06-15
txn_101865,user_93,138.78,electronics,2025-05-12
txn_101866,user_11,180.37,clothing,2025-06-18
txn_101867,user_26,487.71,travel,2025-05-26
txn_101868,user_23,71.03,travel,2025-06-03
txn_101869,user_8,148.18,entertainment,2025-06-04
txn_101870,user_54,366.72,travel,2025-05-14
txn_101871,user_36,464.67,fuel,2025-05-02
txn_101872,user_36,71.98,fuel,2025-05-22
txn_101873,user_17,25.8,dining,2025-04-29
txn_101874,user_68,241.28,dining,2025-06-02
txn_101875,user_45,105.1,groceries,2025-04-03
txn_101876,user_51,189.93,entertainment,2025-04-22
txn_101877,user_20,180.14,electronics,2025-05-02
txn_101878,user_40,227.74,clothing,2025-05-20
txn_101879,user_13,238.47,utilities,2025-04-20
txn_101880,user_56,92.12,travel,2025-06-05
txn_101881,user_18,366.65,travel,2025-06-25
txn_101882,user_63,478.04,travel,2025-06-11
txn_101883,user_55,289.61,clothing,2025-05-17
txn_101884,user_36,157.24,dining,2025-05-16
txn_101885,user_44,232.45,dining,2025-04-27
txn_101886,user_13,491.01,clothing,2025-05-07
txn_101887,user_38,109.88,fuel,2025-05-17
txn_101888,user_50,468.59,clothing,2025-04-05
txn_101889,user_68,210.29,dining,2025-05-16
txn_101890,user_99,23.79,utilities,2025-04-23
txn_101891,user_40,497.51,electronics,2025-05-02
txn_101892,user_83,148.37,dining,2025-06-23
txn_101893,user_52,8.51,clothing,2025-04-26
txn_101894,user_31,142.08,clothing,2025-05-02
txn_101895,user_8,315.0,groceries,2025-05-16
txn_101896,user_14,355.4,utilities,2025-06-07
txn_101897,user_39,324.38,electronics,2025-05-26
txn_101898,user_100,40.38,electronics,2025-05-10
txn_101899,user_99,40.82,utilities,2025-04-05
txn_101900,user_24,102.56,electronics,2025-07-01
txn_101901,user_65,22.22,fuel,2025-06-04
txn_101902,user_71,203.34,electronics,2025-06-14
txn_101903,user_10,37.8,travel,2025-05-18
txn_101904,user_60,455.9,clothing,2025-05-14
txn_101905,user_100,5.62,utilities,2025-05-15
txn_101906,user_61,113.76,travel,2025-04-16
txn_101907,user_97,240.87,electronics,2025-05-24
txn_101908,user_94,326.96,dining,2025-06-03
txn_101909,user_44,24.07,entertainment,2025-06-18
txn_101910,user_62,425.81,clothing,2025-05-09
txn_101911,user_28,375.95,groceries,2025-04-23
txn_101912,user_87,279.97,dining,2025-05-24
txn_101913,user_81,123.84,utilities,2025-05-15
txn_101914,user_91,393.47,fuel,2025-06-05
txn_101915,user_4,249.67,dining,2025-04-25
txn_101916,user_47,66.52,entertainment,2025-05-27
txn_101917,user_29,103.02,utilities,2025-06-24
txn_101918,user_65,245.41,utilities,2025-04-21
txn_101919,user_10,188.91,utilities,2025-04-11
txn_101920,user_82,246.38,dining,2025-04-13
txn_101921,user_26,137.02,electronics,2025-04-20
txn_101922,user_88,57.73,fuel,2025-07-02
txn_101923,user_91,223.27,groceries,2025-04-04
txn_101924,user_26,434.2,travel,2025-04-03
txn_101925,user_42,70.04,entertainment,2025-05-04
txn_101926,user_7,60.03,utilities,2025-06-15
txn_101927,user_65,296.41,groceries,2025-04-13
txn_101928,user_67,172.6,electronics,2025-06-13
txn_101929,user_70,230.46,utilities,2025-04-27
txn_101930,user_88,363.82,utilities,2025-05-22
txn_101931,user_27,125.95,entertainment,2025-06-01
txn_101932,user_34,261.63,groceries,2025-06-19
txn_101933,user_82,362.24,clothing,2025-05-06
txn_101934,user_55,405.52,electronics,2025-06-20
txn_101935,user_58,491.81,dining,2025-05-06
txn_101936,user_74,211.22,groceries,2025-04-18
txn_101937,user_59,297.17,fuel,2025-06-18
txn_101938,user_2,455.65,clothing,2025-06-19
txn_101939,user_97,221.99,utilities,2025-06-28
txn_101940,user_33,289.73,entertainment,2025-05-29
txn_101941,user_76,461.02,electronics,2025-04-20
txn_101942,user_56,102.9,entertainment,2025-05-14
txn_101943,user_62,135.99,electronics,2025-04-06
txn_101944,user_71,140.5,entertainment,2025-04-18
txn_101945,user_86,98.4,clothing,2025-06-30
txn_101946,user_27,303.22,entertainment,2025-06-25
txn_101947,user_15,351.22,utilities,2025-06-22
txn_101948,user_40,414.06,travel,2025-05-25
txn_101949,user_34,166.06,groceries,2025-06-15
txn_101950,user_59,228.15,dining,2025-06-14
txn_101951,user_61,487.39,electronics,2025-05-16
txn_101952,user_88,397.19,entertainment,2025-06-20
txn_101953,user_38,152.47,groceries,2025-06-07
txn_101954,user_29,448.12,fuel,2025-04-15
txn_101955,user_85,405.49,dining,2025-04-15
txn_101956,user_90,97.14,clothing,2025-05-08
txn_101957,user_28,289.15,groceries,2025-06-05
txn_101958,user_45,414.55,utilities,2025-04-06
txn_101959,user_94,49.12,entertainment,2025-04-30
txn_101960,user_66,62.4,groceries,2025-05-22
txn_101961,user_70,487.59,groceries,2025-04-12
txn_101962,user_26,262.36,dining,2025-06-07
txn_101963,user_58,220.91,clothing,2025-06-05
txn_101964,user_91,372.66,clothing,2025-05-23
txn_101965,user_61,359.55,dining,2025-05-04
txn_101966,user_99,182.05,travel,2025-06-20
txn_101967,user_25,285.66,groceries,2025-05-23
txn_101968,user_61,283.6,fuel,2025-06-04
txn_101969,user_89,117.43,clothing,2025-06-19
txn_101970,user_19,488.3,groceries,2025-06-14
txn_101971,user_7,146.68,clothing,2025-06-16
txn_101972,user_50,498.23,fuel,2025-05-22
txn_101973,user_69,119.18,electronics,2025-04-24
txn_101974,user_17,50.67,travel,2025-04-27
txn_101975,user_42,182.8,electronics,2025-05-19
txn_101976,user_7,171.64,clothing,2025-06-22
txn_101977,user_87,362.88,clothing,2025-05-28
txn_101978,user_39,6.95,dining,2025-06-20
txn_101979,user_36,443.48,clothing,2025-06-20
txn_101980,user_18,269.55,groceries,2025-04-09
txn_101981,user_82,488.49,electronics,2025-06-09
txn_101982,user_83,411.59,travel,2025-04-08
txn_101983,user_78,470.48,travel,2025-06-07
txn_101984,user_44,243.45,groceries,2025-07-02
txn_101985,user_87,241.06,entertainment,2025-04-11
txn_101986,user_13,87.14,fuel,2025-05-23
txn_101987,user_30,372.77,travel,2025-04-04
txn_101988,user_25,98.27,groceries,2025-04-25
txn_101989,user_31,12.19,groceries,2025-05-03
txn_101990,user_31,209.79,entertainment,2025-04-08
txn_101991,user_92,38.69,groceries,2025-05-24
txn_101992,user_33,291.45,clothing,2025-05-07
txn_101993,user_16,487.7,clothing,2025-06-28
txn_101994,user_61,466.07,entertainment,2025-04-11
txn_101995,user_49,281.24,clothing,2025-04-08
txn_101996,user_63,162.97,clothing,2025-06-06
txn_101997,user_49,441.2,dining,2025-04-06
txn_101998,user_86,471.64,entertainment,2025-06-07
txn_101999,user_31,322.72,clothing,2025-05-05
txn_102000,user_31,372.01,fuel,2025-07-01
txn_102001,user_40,335.24,electronics,2025-04-25
txn_102002,user_90,245.09,entertainment,2025-05-29
txn_102003,user_52,108.7,dining,2025-06-19
txn_102004,user_20,181.23,groceries,2025-04-19
txn_102005,user_91,385.79,groceries,2025-04-23
txn_102006,user_18,387.24,fuel,2025-04-25
txn_102007,user_42,74.41,entertainment,2025-04-09
txn_102008,user_38,212.16,utilities,2025-04-07
txn_102009,user_81,18.24,entertainment,2025-06-30
txn_102010,user_25,353.24,electronics,2025-04-09
txn_102011,user_40,55.26,groceries,2025-04-10
txn_102012,user_24,117.13,electronics,2025-06-08
txn_102013,user_99,385.95,groceries,2025-06-02
txn_102014,user_30,30.53,entertainment,2025-05-10
txn_102015,user_23,160.53,travel,2025-05-31
txn_102016,user_34,5.95,entertainment,2025-06-30
txn_102017,user_62,123.32,utilities,2025-05-25
txn_102018,user_80,89.47,entertainment,2025-05-15
txn_102019,user_24,443.4,utilities,2025-06-24
txn_102020,user_92,372.0,travel,2025-05-14
txn_102021,user_12,246.97,electronics,2025-05-26
txn_102022,user_57,218.25,utilities,2025-04-08
txn_102023,user_58,391.16,dining,2025-06-29
txn_102024,user_18,58.57,groceries,2025-05-04
txn_102025,user_59,497.53,utilities,2025-05-28
txn_102026,user_48,497.95,groceries,2025-04-04
txn_102027,user_19,146.77,utilities,2025-04-29
txn_102028,user_82,15.68,clothing,2025-05-07
txn_102029,user_7,315.27,travel,2025-04-27
txn_102030,user_33,296.11,entertainment,2025-06-25
txn_102031,user_41,398.18,dining,2025-06-18
txn_102032,user_14,61.12,electronics,2025-04-07
txn_102033,user_88,257.93,groceries,2025-05-12
txn_102034,user_44,297.47,fuel,2025-04-04
txn_102035,user_13,126.56,groceries,2025-06-07
txn_102036,user_33,494.9,electronics,2025-05-02
txn_102037,user_41,403.27,electronics,2025-05-07
txn_102038,user_8,361.27,clothing,2025-05-26
txn_102039,user_98,264.25,clothing,2025-06-19
txn_102040,user_27,382.96,travel,2025-04-08
txn_102041,user_33,90.58,entertainment,2025-04-24
txn_102042,user_66,316.1,electronics,2025-04-04
txn_102043,user_29,192.85,utilities,2025-04-07
txn_102044,user_17,446.19,dining,2025-05-03
txn_102045,user_71,121.89,fuel,2025-06-30
txn_102046,user_67,416.17,dining,2025-05-07
txn_102047,user_84,371.32,dining,2025-04-12
txn_102048,user_32,147.79,fuel,2025-05-21
txn_102049,user_12,488.79,electronics,2025-04-24
txn_102050,user_45,463.93,dining,2025-04-10
txn_102051,user_15,474.37,entertainment,2025-05-28
txn_102052,user_66,358.46,fuel,2025-05-21
txn_102053,user_95,352.63,groceries,2025-05-15
txn_102054,user_99,324.36,entertainment,2025-05-28
txn_102055,user_38,155.4,electronics,2025-05-06
txn_102056,user_98,154.22,electronics,2025-06-30
txn_102057,user_68,442.39,travel,2025-06-02
txn_102058,user_50,237.85,electronics,2025-04-29
txn_102059,user_77,304.18,entertainment,2025-04-06
txn_102060,user_11,138.46,dining,2025-06-18
txn_102061,user_45,436.71,groceries,2025-06-27
txn_102062,user_10,408.23,entertainment,2025-05-22
txn_102063,user_68,421.2,travel,2025-05-29
txn_102064,user_17,112.22,entertainment,2025-05-27
txn_102065,user_90,354.99,travel,2025-06-08
txn_102066,user_2,316.72,travel,2025-06-14
txn_102067,user_1,163.88,utilities,2025-04-18
txn_102068,user_73,477.91,entertainment,2025-04-10
txn_102069,user_100,455.58,entertainment,2025-04-29
txn_102070,user_44,495.52,electronics,2025-06-16
txn_102071,user_79,231.0,dining,2025-06-18
txn_102072,user_37,163.31,dining,2025-04-16
txn_102073,user_47,283.38,electronics,2025-06-02
txn_102074,user_51,494.63,electronics,2025-06-05
txn_102075,user_55,25.72,fuel,2025-04-27
txn_102076,user_50,480.02,fuel,2025-05-02
txn_102077,user_27,161.6,groceries,2025-05-11
txn_102078,user_18,280.57,groceries,2025-05-14
txn_102079,user_8,277.77,dining,2025-04-06
txn_102080,user_69,199.79,travel,2025-06-19
txn_102081,user_88,217.13,travel,2025-06-18
txn_102082,user_70,91.29,dining,2025-05-08
txn_102083,user_8,282.03,electronics,2025-05-10
txn_102084,user_27,153.15,fuel,2025-06-24
txn_102085,user_86,84.17,clothing,2025-05-10
txn_102086,user_4,88.13,dining,2025-06-09
txn_102087,user_98,376.55,fuel,2025-04-27
txn_102088,user_6,185.22,electronics,2025-07-02
txn_102089,user_79,483.78,groceries,2025-06-19
txn_102090,user_93,301.89,groceries,2025-04-10
txn_102091,user_36,239.48,dining,2025-04-03
txn_102092,user_87,285.45,utilities,2025-06-08
txn_102093,user_97,226.95,electronics,2025-06-02
txn_102094,user_41,159.31,entertainment,2025-05-19
txn_102095,user_41,41.83,utilities,2025-06-28
txn_102096,user_62,465.46,entertainment,2025-05-13
txn_102097,user_68,254.79,dining,2025-05-06
txn_102098,user_32,69.14,fuel,2025-06-18
txn_102099,user_80,37.29,entertainment,2025-04-04
txn_102100,user_30,6.43,fuel,2025-05-22
txn_102101,user_43,204.62,travel,2025-06-05
txn_102102,user_73,210.25,groceries,2025-06-01
txn_102103,user_22,217.08,electronics,2025-06-03
txn_102104,user_60,26.69,clothing,2025-05-27
txn_102105,user_46,71.13,groceries,2025-04-04
txn_102106,user_54,289.83,electronics,2025-06-11
txn_102107,user_95,269.15,dining,2025-06-09
txn_102108,user_85,65.42,fuel,2025-04-30
txn_102109,user_2,460.85,groceries,2025-04-20
txn_102110,user_79,119.32,dining,2025-04-10
txn_102111,user_90,87.27,entertainment,2025-05-06
txn_102112,user_67,154.99,dining,2025-06-16
txn_102113,user_78,54.74,clothing,2025-04-03
txn_102114,user_30,278.29,fuel,2025-07-02
txn_102115,user_55,222.17,groceries,2025-06-22
txn_102116,user_81,303.82,entertainment,2025-04-21
txn_102117,user_25,266.04,utilities,2025-05-28
txn_102118,user_32,425.99,dining,2025-06-09
txn_102119,user_11,94.94,groceries,2025-06-20
txn_102120,user_48,299.04,utilities,2025-04-27
txn_102121,user_86,452.78,utilities,2025-06-07
txn_102122,user_38,392.69,clothing,2025-04-12
txn_102123,user_9,351.44,clothing,2025-04-27
txn_102124,user_76,357.48,utilities,2025-06-02
txn_102125,user_13,352.06,clothing,2025-06-26
txn_102126,user_33,196.27,electronics,2025-04-16
txn_102127,user_11,486.18,entertainment,2025-05-13
txn_102128,user_90,246.5,fuel,2025-04-30
txn_102129,user_92,459.63,electronics,2025-04-12
txn_102130,user_64,105.42,electronics,2025-04-16
txn_102131,user_84,492.1,groceries,2025-05-19
txn_102132,user_73,437.42,entertainment,2025-04-19
txn_102133,user_13,494.68,clothing,2025-05-18
txn_102134,user_17,461.96,electronics,2025-04-19
txn_102135,user_85,471.55,electronics,2025-05-06
txn_102136,user_93,276.1,entertainment,2025-04-16
txn_102137,user_88,390.27,utilities,2025-06-23
txn_102138,user_65,280.15,travel,2025-06-13
txn_102139,user_23,422.86,clothing,2025-06-09
txn_102140,user_98,124.11,fuel,2025-06-14
txn_102141,user_1,220.22,electronics,2025-06-07
txn_102142,user_34,105.22,entertainment,2025-04-20
txn_102143,user_77,246.13,clothing,2025-04-10
txn_102144,user_84,108.2,electronics,2025-05-16
txn_102145,user_24,448.89,fuel,2025-04-27
txn_102146,user_90,301.93,clothing,2025-04-16
txn_102147,user_86,345.89,dining,2025-06-09
txn_102148,user_73,242.24,dining,2025-04-25
txn_102149,user_9,310.82,groceries,2025-04-06
txn_102150,user_50,393.13,dining,2025-06-09
txn_102151,user_26,256.41,travel,2025-04-20
txn_102152,user_86,141.95,fuel,2025-05-28
txn_102153,user_68,427.35,dining,2025-04-28
txn_102154,user_85,210.58,dining,2025-06-11
txn_102155,user_76,457.02,clothing,2025-06-29
txn_102156,user_17,26.89,clothing,2025-05-13
txn_102157,user_12,483.92,clothing,2025-05-06
txn_102158,user_74,325.36,fuel,2025-04-19
txn_102159,user_43,229.43,fuel,2025-04-12
txn_102160,user_64,341.23,dining,2025-06-05
txn_102161,user_57,493.68,fuel,2025-07-01
txn_102162,user_3,406.42,groceries,2025-04-09
txn_102163,user_29,87.09,dining,2025-04-15
txn_102164,user_46,234.02,clothing,2025-04-25
txn_102165,user_9,440.15,clothing,2025-06-22
txn_102166,user_73,439.15,travel,2025-04-08
txn_102167,user_23,482.87,entertainment,2025-05-19
txn_102168,user_67,51.38,groceries,2025-05-29
txn_102169,user_37,450.47,clothing,2025-05-02
txn_102170,user_16,396.28,utilities,2025-05-08
txn_102171,user_34,397.73,electronics,2025-04-30
txn_102172,user_25,348.94,clothing,2025-05-30
txn_102173,user_64,143.93,electronics,2025-06-16
txn_102174,user_47,333.73,entertainment,2025-04-04
txn_102175,user_48,86.02,travel,2025-05-03
txn_102176,user_28,90.15,travel,2025-05-08
txn_102177,user_44,97.65,groceries,2025-04-24
txn_102178,user_69,402.11,entertainment,2025-04-06
txn_102179,user_38,287.34,electronics,2025-04-10
txn_102180,user_35,166.47,utilities,2025-05-01
txn_102181,user_20,297.04,travel,2025-05-23
txn_102182,user_37,368.11,electronics,2025-04-29
txn_102183,user_37,308.27,fuel,2025-06-12
txn_102184,user_42,60.55,travel,2025-05-28
txn_102185,user_58,21.36,groceries,2025-06-02
txn_102186,user_5,238.78,dining,2025-04-26
txn_102187,user_29,205.67,travel,2025-05-11
txn_102188,user_95,408.48,utilities,2025-06-26
txn_102189,user_42,307.51,fuel,2025-04-27
txn_102190,user_32,33.1,utilities,2025-04-03
txn_102191,user_60,175.38,electronics,2025-06-19
txn_102192,user_77,223.46,fuel,2025-04-21
txn_102193,user_9,308.83,clothing,2025-04-05
txn_102194,user_59,426.78,travel,2025-06-29
txn_102195,user_57,224.51,entertainment,2025-06-26
txn_102196,user_26,405.75,electronics,2025-04-26
txn_102197,user_60,106.82,dining,2025-06-23
txn_102198,user_62,94.01,clothing,2025-04-08
txn_102199,user_7,457.63,groceries,2025-05-01
txn_102200,user_93,452.8,electronics,2025-05-17
txn_102201,user_36,373.62,travel,2025-06-13
txn_102202,user_21,408.24,travel,2025-06-10
txn_102203,user_46,9.16,electronics,2025-04-14
txn_102204,user_59,245.62,fuel,2025-05-09
txn_102205,user_58,67.74,dining,2025-04-04
txn_102206,user_95,328.81,electronics,2025-07-02
txn_102207,user_51,56.9,clothing,2025-06-11
txn_102208,user_72,454.8,clothing,2025-05-28
txn_102209,user_79,178.51,groceries,2025-04-21
txn_102210,user_79,492.27,travel,2025-04-06
txn_102211,user_66,70.87,groceries,2025-06-11
txn_102212,user_100,299.14,electronics,2025-05-31
txn_102213,user_80,84.49,entertainment,2025-06-23
txn_102214,user_23,404.79,clothing,2025-06-21
txn_102215,user_100,372.58,entertainment,2025-04-09
txn_102216,user_24,342.27,electronics,2025-04-09
txn_102217,user_32,30.42,clothing,2025-06-22
txn_102218,user_14,36.73,dining,2025-05-12
txn_102219,user_44,62.97,clothing,2025-04-07
txn_102220,user_84,276.27,utilities,2025-06-29
txn_102221,user_45,107.02,groceries,2025-06-02
txn_102222,user_28,492.95,clothing,2025-05-17
txn_102223,user_15,162.52,electronics,2025-06-27
txn_102224,user_57,252.94,electronics,2025-05-17
txn_102225,user_64,106.25,fuel,2025-04-21
txn_102226,user_59,191.78,fuel,2025-06-08
txn_102227,user_61,77.91,clothing,2025-04-11
txn_102228,user_95,461.43,dining,2025-04-16
txn_102229,user_79,42.7,entertainment,2025-05-04
txn_102230,user_16,186.05,dining,2025-04-13
txn_102231,user_64,166.11,entertainment,2025-04-03
txn_102232,user_68,234.44,travel,2025-05-20
txn_102233,user_3,84.68,fuel,2025-04-03
txn_102234,user_30,168.42,utilities,2025-04-30
txn_102235,user_78,60.86,dining,2025-06-16
txn_102236,user_41,487.45,groceries,2025-05-06
txn_102237,user_67,258.02,groceries,2025-05-06
txn_102238,user_26,123.72,electronics,2025-04-17
txn_102239,user_29,137.63,entertainment,2025-06-18
txn_102240,user_42,282.54,electronics,2025-05-02
txn_102241,user_59,179.49,fuel,2025-05-21
txn_102242,user_28,264.93,utilities,2025-04-14
txn_102243,user_14,150.82,fuel,2025-06-21
